"SFS.II.V1.V3","1.6.I.V1.V3","2.6.II.V1.V3","2.6.III.V1.V3","3.6.IV.V1.V3","4.6.V.V1.V3","WT.I.V1.V3","WT.II.V1.V3","WT.III.V1.V3","1.5.I.V1.V3","2.5.II.V1.V3","2.5.III.V1.V3","3.5.IV.V1.V3","4.5.V.V1.V3","SFS.I.V3.V5","SFS.II.V3.V5","1.6.I.V3.V5","2.6.II.V3.V5","2.6.III.V3.V5","3.6.IV.V3.V5","4.6.V.V3.V5","WT.I.V3.V5","WT.II.V3.V5","WT.III.V3.V5","1.5.I.V3.V5","2.5.II.V3.V5","2.5.III.V3.V5","3.5.IV.V3.V5","4.5.V.V3.V5"
"305915",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"1031666",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"321586",,,,,,,,,,,,,,,,,6,1,,,1,,,1,,1,,,0
"4314418",,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0
"963779",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,4
"588310",,,,,,,,,,,,,,,,,6,,,,,,,,,,,,0
"805432",,,,,,,,,,,,,,,,,1,,,,,,,1,,,3,,0
"520961",,,,,,,,,,,,,,,,,2,2,2,,,,,4,,,,,0
"2033806",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"279206",,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,0
"48887",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"261435",,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,0
"873518",,,,,,,,,,,,,,,,,2,2,,,1,,,,,,,,1
"499915",,,,,,,,,,,,,,,,,2,,1,,4,3,7,15,3,,9,4,26
"906396",,,,,,,,,,,,,,,,,6,,,,,5,,2,,,,,0
"208637",,,,,,,,,,,,,,,,,3,,1,,,,,,,,1,,1
"363192",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"585708",,,,,,,,,,,,,,,,,2,1,,,,,,1,,1,,,0
"248199",,,,,,,,,,,,,,,,,2,14,1,,9,,1,2,,1,8,40,1
"223684",,,,,,,,,,,,,,,,,2,,,,1,,,,,,,1,0
"620677",,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,2
"589070",,,,,,,,,,,,,,,,,1,1,3,,4,,,12,4,1,1,2,1
"226596",,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,2
"666883",,,,,,,,,,,,,,,,,2,,,,1,,,,,,1,,0
"969805",,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,0
"218823",,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,0
"555741",,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,2
"17410",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"545121",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"789739",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"850540",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"536678",,,,,,,,,,,,,,,,,2,,,,4,,,,1,,,1,0
"1125869",,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,0
"266584",,,,,,,,,,,,,,,,,1,,,,,,2,12,,,,1,0
"197062",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"138528",,,,,,,,,,,,,,,,,1,1,,,3,,,,,,2,1,0
"1129719",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
"227344",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"922183",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"591499",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"257068",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"818024",,,,,,,,,,,,,,,,,2,,,,6,,,2,,,,17,19
"545548",,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,0
"44075",,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,0
"1113025",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"4321427",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"155962",,,,,,,,,,,,,,,,,1,,,,,348,283,1,,3,1,1,0
"999075",,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,0
"4441792",,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,0
"2047931",,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,0
"4461509",,,,,,,,,,,,,,,,,2,1,,,,,,1,2,,2,1,3
"4452118",,,,,,,,,,,,,,,,,1,2,,,1,,,,,,1,,0
"766214",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"4321864",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"4460363",,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1
"558023",,,,,,,,,,,,,,,,,1,,,,1,,,1,1,,,,0
"113180",,,,,,,,,,,,,,,,,2,2,1,,2,,,2,2,1,,1,3
"354851",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"1042683",,,,,,,,,,,,,,,,,1,,,,,,,,1,,2,,0
"1025830",,,,,,,,,,,,,,,,,1,,,,,,,2,2,,3,2,1
"4329074",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
"649373",,,,,,,,,,,,,,,,,6,,,,,,,,,,,,0
"219534",,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,0
"4373079",,,,,,,,,,,,,,,,,1,1,,,2,,,2,,,,2,0
"271943",,,,,,,,,,,,,,,,,2,1,,,1,,,,,,,,3
"4379833",,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,1
"179040",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"562206",,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,0
"875211",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"181641",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"153978",,,,,,,,,,,,,,,,,,25,13,,,,,,1,,,,0
"655011",,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,0
"4335435",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"296462",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"4409462",,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,0
"729865",,,,,,,,,,,,,,,,,,1,,,1,,,,,,2,,0
"237703",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
"589946",,,,,,,,,,,,,,,,,,2,,,6,,,2,,,,,5
"4477341",,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,3
"3926111",,,,,,,,,,,,,,,,,,4,13,,18,,,3,1,,2,,6
"103580",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
"4421846",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"1081489",,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,0
"4420590",,,,,,,,,,,,,,,,,,6,,,,,,3,,,,,0
"835194",,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1
"582597",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"670446",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"4297868",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"533440",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"1054332",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"256043",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"1127857",,,,,,,,,,,,,,,,,,2,,,1,,,,,1,,,0
"740831",,,,,,,,,,,,,,,,,,2,,,,1,,3,,,,1,3
"726736",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"1020921",,,,,,,,,,,,,,,,,,3,19,,,,,,9,,,,0
"4303858",,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,2
"582988",,,,,,,,,,,,,,,,,,1,4,,3,,,1,2,1,1,2,4
"4310880",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"992428",,,,,,,,,,,,,,,,,,2,1,,1,,,,,,,1,0
"606349",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"2734215",,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
"1616780",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"819699",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"276270",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"323292",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"695392",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"1128021",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"3251963",,,,,,,,,,,,,,,,,,1,4,,1,,,,1,,,6,0
"130295",,,,,,,,,,,,,,,,,,1,,,2,,,2,1,,3,,1
"741010",,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,0
"245951",,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,0
"1136913",,,,,,,,,,,,,,,,,,1,3,,1,,,2,1,,,1,0
"592173",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"4827",,,,,,,,,,,,,,,,,,2,2,,,5,31,25,,,1,1,0
"136151",,,,,,,,,,,,,,,,,,3,,,,,,,,,,,0
"4306989",,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,1
"217402",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"723142",,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,0
"4421014",,,,,,,,,,,,,,,,,,1,,,1,,,1,1,1,,,1
"944510",,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,0
"562759",,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,0
"4235735",,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
"1145091",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"1138973",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"1897510",,,,,,,,,,,,,,,,,,1,,,2,,,1,1,2,,,0
"3800917",,,,,,,,,,,,,,,,,,1,,,4,,,,1,,,,0
"565524",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"4322921",,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
"217972",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"830539",,,,,,,,,,,,,,,,,,1,,,2,,,,1,,,2,1
"818188",,,,,,,,,,,,,,,,,,1,1,,10,,,,1,,6,8,2
"1108343",,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,0
"516569",,,,,,,,,,,,,,,,,,1,,,1,,,3,,2,2,2,4
"32882",,,,,,,,,,,,,,,,,,1,,,7,4,21,18,,,,12,0
"815293",,,,,,,,,,,,,,,,,,3,,,,,,,,,,,0
"586230",,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,0
"50109",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3
"31371",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"4430624",,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,0
"4308576",,,,,,,,,,,,,,,,,,2,,,1,,,,2,,,,2
"4446565",,,,,,,,,,,,,,,,,,1,1,,,,,6,1,1,,1,0
"4473114",,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,0
"4382194",,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,0
"591337",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"954992",,,,,,,,,,,,,,,,,,1,,,1,,,1,,,2,,0
"3242633",,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,0
"4331247",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"242614",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"167511",,,,,,,,,,,,,,,,,,3,,,1,,,1,,,,,2
"4312428",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"4459156",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"1977617",,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,0
"1113997",,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,,1
"749133",,,,,,,,,,,,,,,,,,1,1,,2,,,2,1,,1,,3
"317794",,,,,,,,,,,,,,,,,,1,,,17,,,,1,,,17,0
"267557",,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,0
"4437895",,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
"583069",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"960076",,,,,,,,,,,,,,,,,,2,150,,5,,,2,,,3,,0
"849092",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"2986479",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"238002",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"874183",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"769222",,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,0
"565604",,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,0
"238434",,,,,,,,,,,,,,,,,,5,,,,,,,,,,,0
"2662591",,,,,,,,,,,,,,,,,,1,,,,,,2,,3,4,6,1
"4433019",,,,,,,,,,,,,,,,,,1,6,,2,,,1,2,,,,0
"549682",,,,,,,,,,,,,,,,,,1,,,,,,2,1,,,,0
"4298525",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"4310037",,,,,,,,,,,,,,,,,,1,,,10,,5,3,,1,3,,5
"152361",,,,,,,,,,,,,,,,,,3,,,,,,1,,1,5,,0
"4315844",,,,,,,,,,,,,,,,,,1,,,3,,,,1,,,4,0
"223752",,,,,,,,,,,,,,,,,,1,,,2,,,,,1,,,0
"3521180",,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,0
"1133464",,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,1
"4467414",,,,,,,,,,,,,,,,,,1,,,,,,,3,,,,0
"239537",,,,,,,,,,,,,,,,,,1,,,,1,2,10,,,,12,2
"1855583",,,,,,,,,,,,,,,,,,3,2,,1,,,2,,1,3,,5
"3724514",,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,0
"4378770",,,,,,,,,,,,,,,,,,1,,,2,,,,1,,3,1,0
"607922",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"249034",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"1107931",,,,,,,,,,,,,,,,,,1,,,,,,,2,,4,,4
"4469253",,,,,,,,,,,,,,,,,,5,,,,,,,,,,,0
"248826",,,,,,,,,,,,,,,,,,1,2,,2,,,4,,1,,3,0
"1148345",,,,,,,,,,,,,,,,,,1,,,3,,,3,1,,,,0
"1139946",,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
"109728",,,,,,,,,,,,,,,,,,3,,,,5,,,,1,,,0
"1681404",,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
"50491",,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0
"95597",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"359924",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
"228752",,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,0
"248446",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"4110006",,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,0
"823916",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"4310308",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2
"890739",,,,,,,,,,,,,,,,,,,1,,3,,,,1,,,,0
"4469172",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"4370483",,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,0
"1109647",,,,,,,,,,,,,,,,,,,2,,3,,,,1,,,,2
"1027121",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"976319",,,,,,,,,,,,,,,,,,,1,,1,,1,,,,2,,0
"937999",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"1110709",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"532747",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"844535",,,,,,,,,,,,,,,,,,,6,,,,,,,,,,0
"254138",,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,0
"2279387",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"1029463",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"171908",,,,,,,,,,,,,,,,,,,1,,,6,13,,,7,,1,0
"223003",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"942751",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"644798",,,,,,,,,,,,,,,,,,,3,,,,2,2,,,1,,0
"542078",,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,1
"4471583",,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0
"4361861",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"4370814",,,,,,,,,,,,,,,,,,,1,,15,,,,,,,,0
"1124935",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"4416962",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"3555041",,,,,,,,,,,,,,,,,,,4,,1,,,,,,1,,0
"4389407",,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,0
"205122",,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,0
"758877",,,,,,,,,,,,,,,,,,,1,,3,,,,,,,1,0
"807329",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"191797",,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,0
"746873",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"1068470",,,,,,,,,,,,,,,,,,,3,,,,,2,,,,,4
"657452",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
"123077",,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,0
"4045633",,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,0
"561534",,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,0
"4341171",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"4263094",,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,0
"4296430",,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,0
"1116937",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"334370",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"570595",,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,0
"639311",,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,0
"4307347",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"259049",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"810109",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"660633",,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,0
"665228",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"749918",,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0
"511866",,,,,,,,,,,,,,,,,,,11,,,,,,,,,,1
"114573",,,,,,,,,,,,,,,,,,,1,,,1,2,,2,,,,0
"983868",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"572991",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"537728",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"111553",,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,0
"1140286",,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,0
"1133453",,,,,,,,,,,,,,,,,,,2,,,,,3,,,1,,0
"754549",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"870223",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"764312",,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,3,0
"4447049",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"2651002",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"4408439",,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0
"550834",,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0
"500937",,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,0
"4293581",,,,,,,,,,,,,,,,,,,1,,1,,,,1,,1,,0
"4341341",,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,0
"822112",,,,,,,,,,,,,,,,,,,1,,2,,,,1,,,,1
"1059652",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"231447",,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,0
"672144",,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,1
"541438",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"606965",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"661453",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"4302753",,,,,,,,,,,,,,,,,,,1,,2,,,,1,,1,,1
"533002",,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0
"550142",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"352392",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"2524288",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"4303475",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"974797",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"903377",,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,1
"1076759",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"5158",,,,,,,,,,,,,,,,,,,1,,,,2,1,,,1,,0
"1137731",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"1546872",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"527714",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"83349",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1
"4429445",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"4424963",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"3259008",,,,,,,,,,,,,,,,,,,11,,2,,,1,,1,,,0
"4350694",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"4477340",,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,0
"171126",,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0
"815389",,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,0
"236342",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"2144438",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0
"857992",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0
"213078",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"18499",,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,0
"4466932",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"812714",,,,,,,,,,,,,,,,,,,,,2,,,3,3,2,2,,2
"78316",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0
"109053",,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,2
"4425446",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"950620",,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1
"513411",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"871230",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"548842",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"156210",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
"517065",,,,,,,,,,,,,,,,,,,,,14,,,1,7,,,,0
"4339417",,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,0
"4311663",,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,0
"758309",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"877742",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0
"268436",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1
"814504",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0
"243349",,,,,,,,,,,,,,,,,,,,,4,,,,,,,,4
"811187",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
"4477199",,,,,,,,,,,,,,,,,,,,,5,,,1,1,1,,,0
"4300269",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0
"143252",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3
"3992507",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"648854",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"632342",,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,0
"1108732",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
"715102",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"4357881",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"317724",,,,,,,,,,,,,,,,,,,,,6,,,,,,,,0
"641481",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"258814",,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,0
"4393265",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"336057",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
"107402",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"994857",,,,,,,,,,,,,,,,,,,,,6,,,,,,3,6,1
"1068847",,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,0
"3995174",,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,0
"4351129",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"4374002",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"819400",,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,0
"829745",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"920846",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"625847",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"286874",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"553557",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"4299530",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
"3383614",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"206405",,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,0
"515383",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
"4449950",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"4346395",,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,0
"325637",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"826124",,,,,,,,,,,,,,,,,,,,,1,,,,3,1,,,1
"4480292",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"4614",,,,,,,,,,,,,,,,,,,,,1,,,4,,,,,0
"226718",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"4471194",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"917888",,,,,,,,,,,,,,,,,,,,,2,,,3,,1,,,0
"419180",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"272484",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"3934283",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"818872",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1
"4303191",,,,,,,,,,,,,,,,,,,,,4,,,,,,,,0
"3964538",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"4477307",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"1133992",,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0
"974905",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"4451044",,,,,,,,,,,,,,,,,,,,,4,,,,,,,,0
"1637549",,,,,,,,,,,,,,,,,,,,,1,,1,,1,,2,,2
"4321464",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"5583",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0
"645742",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"327512",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
"110461",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"4474264",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0
"3936243",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1
"916183",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2
